ID1,CASEID,QCOL93,Q1035NO,Q1036N,Q1037M,Q1037P,Q1037O,Q1040A,Q1040B,Q1040C,Q1040D,Q1040E,Q1040F,Q1040G,Q1040H,Q1040I,Q1040X
2021,      196606601  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      196610501  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      196610801  2,1,2,A,AB, , , , , , , , , , , , 
2021,      196702301  2,1,2,A,ABCE, , , , , , , , , , , , 
2021,      196702501  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      196703601  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      196703901  2,1,1,A,AB, , ,2,2,2,2, , , , , , 
2021,      196704001  1,1,2,A,BC, , ,2,2, , , , , , , , 
2021,      196704501  2,1,1,AB,AB,AB, ,1,1, ,1, , , , , , 
2021,      196704601  1,1,1,A,BC, , , , , , , , , , , , 
2021,      196704701  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      196804201  2,1,4,A,ABC, , ,1, , , , , , ,2, , 
2021,      196804201  2,2,3,A,ABCE, , ,1, , , , , , ,2, , 
2021,      196804301  2,1,3,A,B, , , , , , , , , , , , 
2021,      196804301  2,2,2,A,BE, , , , , , , , , , , , 
2021,      196804501  2,1,2,Y, , , ,2, , , , , , , , , 
2021,      196805401  2,1,1,A,AB, , , , , , , , , , , , 
2021,      196805501  2,1,1,AB,B,B, , , , , , , , , , , 
2021,      196809301  2,1,1,AB,C,ABCE, , , , , , , , , , , 
2021,      196812101  1,1,2,A,BC, , ,2,2, , , , , , , , 
2021,      196812301  2,1,1,AB,B,AB, , , , , , , , , , , 
2021,      196812501  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      196901601  2,1,2,Y, , , , , , , , , , , , , 
2021,      196901601  2,2,1,AB,AB,AB, , , , , , , , , , , 
2021,      196908801  2,1,1,AB,ABC,BC, , , , , , , , , , , 
2021,      196911401  3,1,1,A,BC, , , , , , , , , , , , 
2021,      197004501  1,1,2,A,B, , , , , , , , , , , , 
2021,      197023801  6,1,1,A,AB, , , , , , , , , , , , 
2021,      197102701  1,1,5,A,C, , ,2,2,2, , , , ,2,2, 
2021,      197102701  1,2,4,A,C, , ,2,2,2, , , , ,2,2, 
2021,      197103401  2,1,3,Y, , , ,2, , , , , , , , , 
2021,      197105401  1,1,2,AB,BK,BK, ,2,2, , , , , , , , 
2021,      197108101  2,1,1,A,BK, , , , , , , , , , , , 
2021,      197110601  2,1,2,AB,AB,CK, , , , , , , , , , , 
2021,      197110701  4,1,5,AB,BCK,BCK, , , , , , , , , , , 
2021,      197202901  1,1,4,AB,AK,B, , , , , , , , , , , 
2021,      197211301  2,1,2,AB,BK,ABK, , , , , , , , , , , 
2021,      197217501  1,1,4,AB,BK,BK, , , , , , , , , , , 
2021,      197217501  1,2,3,ABD,BK,BK,AK, , , , , , , , , , 
2021,      197217501  1,3,2,Y, , , , , , , , , , , , , 
2021,      197218501  2,1,1,AC,CK, ,K, , , , , , , , , , 
2021,      197218701  2,1,3,AB,AC,AC, ,2, , , , , , , , , 
2021,      197300601  1,1,2,AB,B,B, , , , , , , , , , , 
2021,      197304501  2,1,2,AB,C,E, ,2,2,2,2, , , , , , 
2021,      197308701  1,1,2,Y, , , , , , , , , , , , , 
2021,      197312901  2,1,5,A,C, , , , , , , , , , , , 
2021,      197400601  2,1,2,AB,BK,B, , , , , , , , , , , 
2021,      197405601  2,1,3,AB,ACK,K, , , , , , , , , , , 
2021,      197405601  2,2,2,A,ACK, , , , , , , , , , , , 
2021,      197409201  5,1,4,A,BE, , , , , , , , , , , , 
2021,      197410801  1,1,5,AB,BCK,BCK, ,1, , , , , , , , , 
2021,      197410801  1,2,4,A,BCK, , ,2, , , , , , , , , 
2021,      197411901  2,1,2,AC,B, ,B, , , , , , , , , , 
2021,      197414402  2,1,2,AB,ABK,ABK, , , , , , , , , , , 
2021,      197414403  1,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      197414403  1,2,2,AB,BK,BK, , , , , , , , , , , 
2021,      197414404  1,1,2,AC,AB, ,A,2,2,2,2, , , , , , 
2021,      197414404  1,2,1,AC,AB, ,A,2,2,2,2, , , , , , 
2021,      197414901  1,1,4,A,A, , ,2, ,2, , , , , , , 
2021,      197421901  3,1,2,AC,ABC, ,BC, , , , , , , , , , 
2021,      197421901  3,2,1,AC,ABC, ,BC, , , , , , , , , , 
2021,      197505201  1,1,1,AE,AB, ,A,1, , , , , , , , , 
2021,      197507001  2,1,3,ABD,CK,CK,BC, , ,2, , , , , , , 
2021,      197520601  2,1,1,A,BE, , ,1, ,1, , , , , , , 
2021,      197521301  1,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      197600102  1,1,2,A,CG, , ,2,2, , , , , , , , 
2021,      197607402  2,1,2,A,K, , , , , , , , , , , , 
2021,      197607701  4,1,1,Y, , , , , , , , , , , , , 
2021,      197708901  2,1,6,AB,BC,BC, ,2,2, , , , , , , , 
2021,      197711401  2,1,3,AB,BCK,BCK, , , , , , , , , , , 
2021,      197714201  1,1,3,A,ABC, , ,1,1,1,1, , , ,2,2, 
2021,      197714201  1,2,2,A,ABC, , ,1,1,1,1, , , ,2,2, 
2021,      197804201  2,1,2,AB,C,B, , , , , , , , , , , 
2021,      197804201  2,2,1,AB,AC,B, , , , , , , , , , , 
2021,      197806801  1,1,1,AB,K,CK, , , , , , , , , , , 
2021,      197809901  1,1,2,A,AC, , , , , , , , , , , , 
2021,      197811001  1,1,2,A,ACK, , , , , , , , , , , , 
2021,      197814901  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      197814901  2,2,2,AB,B,B, , , , , , , , , , , 
2021,      197902401  2,1,2,C, , ,B, , , , , , , , , , 
2021,      197902401  2,2,1,AB,BC,BCX, , , , , , , , , , , 
2021,      197907901  3,1,1,AB,ABCK,K, , , , , , , , , , , 
2021,      197915001  4,1,2,AB,ABCK,B, , , , , , , , , , , 
2021,      197918701  3,1,4,AB,ABX,B, , , , , , , , , , , 
2021,      197918701  3,2,3,AB,AC,B, , , , , , , , , , , 
2021,      198005901  1,1,2,A,C, , ,2,2,2,2,2, , ,2,2, 
2021,      198013801  1,1,2,A,BC, , , , ,2, , , , , , , 
2021,      198015801  4,1,2,AB,BKX,BKX, , , , , , , , , , , 
2021,      198015801  4,2,1,AB,BC,BC, , , , , , , , , , , 
2021,      198018701  3,1,2,B, ,B, , , , , , , , , , , 
2021,      198020901  1,1,1,A,A, , , , , , , , , , , , 
2021,      198021001  2,1,2,AB,CX,CX, , , , , , , , , , , 
2021,      198021001  2,2,1,AB,CX,CX, , , , , , , , , , , 
2021,      198103301  1,1,4,AC,CK, ,C,2, , , , , , , , , 
2021,      198104401  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      198104701  1,1,2,A,B, , , , , , , , , , , , 
2021,      198105601  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      198109401  2,1,3,AB,K,K, , , , , , , , , , , 
2021,      198109601  2,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      198200101  6,1,2,A,ABCK, , ,2,2,2, , , , , , , 
2021,      198202601  2,1,4,AB,BCK,BCK, , , , , , , , , , , 
2021,      198202601  2,2,3,AB,BCK,BCK, , , , , , , , , , , 
2021,      198206801  2,1,2,A,BK, , , , , , , , , , , , 
2021,      198207801  2,1,2,AB,ABCK,BCK, ,2,2,2, , , , , , , 
2021,      198303401  2,1,1,Y, , , , , , , , , , , , , 
2021,      198305901  2,1,2,Y, , , , , , , , , , , , , 
2021,      198307201  1,1,4,A,ACK, , , , , , , , , , , , 
2021,      198315501  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      198401201  2,1,2,A,BK, , , , , , , , , , , , 
2021,      198402701  1,1,2,AC,C, ,C,2, , , , , , , , , 
2021,      198505501  4,1,1,A,K, , ,2, , , , , , , , , 
2021,      198509701  2,1,3,A,B, , ,2, , , , , , , , , 
2021,      198514501  3,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      198604101  2,1,1,AB,B,B, , , , , , , , , , , 
2021,      198614602  2,1,7,AB,C,C, , , , , , , , , , , 
2021,      198621701  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      198622203  1,1,6,D, , ,E, , , , , , , , , , 
2021,      198701901  2,1,1,AB,B,B, , , , , , , , , , , 
2021,      198705601  2,1,5,AB,AF,AF, , , , , , , , , , , 
2021,      198705601  2,2,4,AB,BF,BF, , , , , , , , , , , 
2021,      198707101  2,1,2,AB,C,C, , , , , , , , , , , 
2021,      198709301  4,1,2,AB,K,K, ,2, , , , , , , , , 
2021,      198714601  2,1,6,ABD,K,K,K,1, , , , ,1,1,1, , 
2021,      198716401  1,1,2,AB,BK,BK, , , , , , , , , , , 
2021,      198801301  2,1,2,A,ACF, , , , , , , , , , , , 
2021,      198801801  2,1,3,AB,CK,CK, ,2,2,2,2,2, , , , , 
2021,      198801801  2,2,2,AB,CK,CK, ,2,2,2,2,2, , , , , 
2021,      198809301  3,1,1,AB,C,C, , , , , , , , , , , 
2021,      198810001  2,1,2,AB,BG,BG, , , , , , , , , , , 
2021,      198810001  2,2,1,AB,BG,BG, , , , , , , , , , , 
2021,      198900101  2,1,2,AB,BK,BK, ,2, , , , , , , , , 
2021,      198905101  1,1,3,AD,K, ,K, , , , , , , , , , 
2021,      198910201  3,1,1,A,ABCEG, , , , , , , , , , , , 
2021,      198911701  2,1,1,AB,BK,BC, , , , , , , , , , , 
2021,      198913001  2,1,3,A,ABK, , , , ,2, , , , , , , 
2021,      198913702  2,1,4,A,AB, , ,1,1,1,1,1, , ,2,2, 
2021,      198913702  2,2,3,AB,AB,AB, ,1,1,1,1,1, , ,2,2, 
2021,      199006701  2,1,3,AC,K, ,K, , , , , , , , , , 
2021,      199008801  2,1,1,AB,BC,BC, , , , , , , , , , , 
2021,      199102501  1,1,1,A,ABK, , , , , , , , , , , , 
2021,      199105001  6,1,2,A,AB, , , , , , , , , , , , 
2021,      199106801  2,1,4,AD,C, ,C, , , , , , , , , , 
2021,      199106801  2,2,3,AD,BC, ,BC, , , , , , , , , , 
2021,      199110502  2,1,1,A,C, , ,1, , ,2, , , , , , 
2021,      199111201  4,1,2,A,BC, , , , , , , , , , , , 
2021,      199202501  1,1,2,A,C, , , , , , , , , , , , 
2021,      199209401  2,1,2,Y, , , , , , , , , , , , , 
2021,      199209401  2,2,1,AB,ACK,CK, , , , , , , , , , , 
2021,      199304701  4,1,2,A,C, , , , , , , , , , , , 
2021,      199307501  2,1,1,A,BC, , , , , , , , , , , , 
2021,      199309202  2,1,1,A,C, , , , , , , , , , , , 
2021,      199312801  1,1,3,A,BCE, , , ,2,2,2, , , , , , 
2021,      199313501  2,1,3,A,B, , , , , , , , , , , , 
2021,      199403201  2,1,2,A,G, , , , , , , , , , , , 
2021,      199405701  6,1,1,A,BK, , , , , , , , , , , , 
2021,      199407101  2,1,2,A,ABK, , , , , , , , , , , , 
2021,      199408401  1,1,2,AB,C,C, , , , , , , , , , , 
2021,      199504201  3,1,1,A,B, , , , , , , , , , , , 
2021,      199505201  1,1,3,AD,BK, ,C, , , , , , , , , , 
2021,      199507401  4,1,1,AB,AB,AB, ,1, ,1, , , , , , , 
2021,      199510101  8,1,3,AB,CK,CK, , , , , , , , , , , 
2021,      199600101  1,1,2,AB,BC,C, , , , , , , , , , , 
2021,      199604901  3,1,2,AC,AK, ,K,2,2, , , , , , , , 
2021,      199607801  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      199610101  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      199610701  2,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      199717401  2,1,2,A,B, , , , , , , , , , , , 
2021,      199717401  2,2,1,ABC,B,B,B, , , , , , , , , , 
2021,      199717901  2,1,3,B, ,K, , , , , , , , , , , 
2021,      199717901  2,2,2,B, ,K, , , , , , , , , , , 
2021,      199718601  4,1,1,A,B, , ,1, , , , , , , , , 
2021,      199802701  2,1,3,AB,BCK,BCK, , , , , , , , , , , 
2021,      199804301  1,1,4,AB,AB,AB, , , , , , , , , , , 
2021,      199810201  5,1,2,A,ABCK, , , , , , , , , , , , 
2021,      199904702  1,1,2,AB,B,C, , , , , , , , , , , 
2021,      199915601  1,1,3,C, , ,A, , , , , , , , , , 
2021,      199915601  1,2,2,C, , ,B, , , , , , , , , , 
2021,      200008101  5,1,1,AB,AF,F, ,1,1,1, , , , , , , 
2021,      200101201  2,1,2,A,B, , , , , , , , , , , , 
2021,      200107301  1,1,1,AB,C,C, , , , , , , , , , , 
2021,      200200901  1,1,2,ACD,BK, ,BK, , , , , , , , , , 
2021,      200202901  1,1,1,AC,B, ,B,2,2, , , , , , , , 
2021,      200204501  1,1,3,A,B, , ,2,2,2,2, , , , , , 
2021,      200205201  1,1,2,AB,BK,BK, , , , , , , , , , , 
2021,      200210701  2,1,1,AB,BF,BF, , , , , , , , , , , 
2021,      200310001  1,1,3,Y, , , , , , , , , , , , , 
2021,      200311401  3,1,1,AB,K,K, , , , , , , , , , , 
2021,      200401501  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      200409101  2,1,4,AB,BCK,BCK, , , , , , , , , , , 
2021,      200409101  2,2,3,AB,BCK,BCK, , , , , , , , , , , 
2021,      200413001  1,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      200507001  2,1,1,A,BK, , , , , , , , , , , , 
2021,      200507601  2,1,3,A,A, , , , , , , , , , , , 
2021,      200600101  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      200603801  3,1,2,A,BCK, , , , , , , , , , , , 
2021,      200605101  2,1,2,A,K, , , , , , , , , , , , 
2021,      200607101  2,1,1,ABC,BCK,BCK,BCK, , , , , , , , , , 
2021,      200618901  1,1,2,A,BCK, , , , , , , , , , , , 
2021,      200711701  2,1,2,A,C, , ,2, , , , , , , , , 
2021,      200715301  2,1,6,AB,K,K, , , , , , , , ,2, , 
2021,      200715301  2,2,5,AB,CK,ACK, , , , , , , , ,2, , 
2021,      200804101  1,1,3,A,B, , ,1,2, , , , , , , , 
2021,      200804101  1,2,2,A,B, , ,1,1, , , , , , , , 
2021,      200808301  2,1,2,A,B, , , , , , , , , , , , 
2021,      200812501  1,1,3,A,C, , , , , , , , , , , , 
2021,      200814701  2,1,2,AB,ABEK,ABEK, , , , , , , , , , , 
2021,      200814701  2,2,1,AB,ABEK,ABEK, , , , , , , , , , , 
2021,      200904801  2,1,1,AB,C,C, , , , , , , , , , , 
2021,      200912101  2,1,2,A,K, , , , , , , , , , , , 
2021,      201004501  3,1,2,Y, , , , , , , , , , , , , 
2021,      201004502  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      201005801  3,1,2,AB,AK,K, , , , , , , , , , , 
2021,      201006701  1,1,3,A,FK, , ,2, , , , , , , , , 
2021,      201016601  2,1,3,Y, , , , , , , , , , , , , 
2021,      201016601  2,2,2,AB,BC,BC, , , , , , , , , , , 
2021,      201100701  3,1,2,AB,ABK,ABK, , , , , , , , , , , 
2021,      201103101  3,1,3,A,ABC, , , , , , , , , , , , 
2021,      201103401  2,1,2,B, ,B, , , , , , , , , , , 
2021,      201109601  2,1,4,Y, , , , , , , , , , ,2,2, 
2021,      201109601  2,2,3,B, ,B, , , , , , , , ,2,2, 
2021,      201112801  2,1,1,A,AB, , ,1,1,1, , , , , , , 
2021,      201203501  3,1,2,AB,BCE,BC, ,2, , , , , , , , , 
2021,      201203501  3,2,1,AB,BCF,BC, ,1, , , , , , , , , 
2021,      201206801  2,1,2,AB,ABCK,BCK, ,2, , , , , , , , , 
2021,      201206801  2,2,1,AF,BCK, ,B,2, , , , , , , , , 
2021,      201207101  2,1,2,A,K, , , , , , , , , , , , 
2021,      201207601  2,1,3,A,BK, , , , , , , , , , , , 
2021,      201207601  2,2,2,AB,ABC,B, , , , , , , , , , , 
2021,      201215301  2,1,8,AB,K,K, , , , , , , , , , , 
2021,      201215301  2,2,7,AB,K,K, , , , , , , , , , , 
2021,      201215301  2,3,6,AB,AK,AK, , , , , , , , , , , 
2021,      201216901  2,1,2,AB,ABC,BC, ,2,2,2, , , , , , , 
2021,      201300101  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      201304901  2,1,3,A,B, , , , , , , , , , , , 
2021,      201305401  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      201307502  2,1,2,AB,AC,AB, , , , , , , , , , , 
2021,      201307901  1,1,1,AB,B,BCK, ,1, , , , , , , , , 
2021,      201310301  2,1,4,A,AC, , ,2, , , , , , , , , 
2021,      201310301  2,2,3,A,AC, , ,2, , , , , , , , , 
2021,      201401201  3,1,1,AC,ABC, ,B, , , , , , , , , , 
2021,      201402801  2,1,4,AB,B,B, , ,2, , , , , , , , 
2021,      201402801  2,2,3,AB,B,B, , ,2, , , , , , , , 
2021,      201410001  2,1,3,AB,BC,BC, , , , , , , , , , , 
2021,      201414502  2,1,2,AB,ABC,ABC, , , , , , , , , , , 
2021,      201415101  1,1,4,A,ABCK, , ,1,1,1,1,1, , ,2,2, 
2021,      201415101  1,2,3,A,ACE, , ,1,1,1,1,1, , ,2,2, 
2021,      201501901  1,1,3,A,AB, , ,2, , , , , , , , , 
2021,      201505102  2,1,2,AB,BCK,B, , , , , , , , , , , 
2021,      201602201  4,1,1,A,BCK, , ,2, , , , , , , , , 
2021,      201604401  5,1,1,A,CK, , , , , , , , , , , , 
2021,      201605402  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      201615502  2,1,1,Y, , , , , , , , , , , , , 
2021,      201618101  2,1,3,A,B, , , , , , , , , , , , 
2021,      201700301  1,1,2,A,AB, , , , , , , , , , , , 
2021,      201700301  1,2,1,AC,B, ,ABK, , , , , , , , , , 
2021,      201703501  2,1,3,AB,AC,AC, , , , , , , , , , , 
2021,      201705801  2,1,3,A,B, , , , , , , , , , , , 
2021,      201707501  1,1,3,AB,ABCK,BCK, , , , , , , , , , , 
2021,      201709801  3,1,1,AC,BC, ,BC, , , , , , , , , , 
2021,      201800801  4,1,4,AB,ABCK,BCK, ,1, ,1,1, , , , , , 
2021,      201804301  2,1,4,AB,BCK,BCK, , , , , , , , , , , 
2021,      201806501  1,1,2,AB,B,BCK, , , , , , , , , , , 
2021,      201809301  2,1,4,A,BC, , ,2, , , , , , ,2, , 
2021,      201809301  2,2,3,A,BC, , ,2, , , , , , ,2, , 
2021,      201809801  2,1,1,AB,K,BK, ,2, , , , , , , , , 
2021,      201902501  2,1,2,AB,BK,BK, , , , , , , , , , , 
2021,      201904001  2,1,1,ABC,ACK,C,C, , , , , , , , , , 
2021,      201905901  2,1,2,AB,ABE,BE, ,1, , , , , , , , , 
2021,      201907001  3,1,1,ACE,BCK, ,BCK,2, , , , , , , , , 
2021,      201907201  2,1,2,AB,BK,BCK, , , , , , , , , , , 
2021,      202003201  5,1,1,A,BC, , , , , , , , , , , , 
2021,      202004001  6,1,1,A,AC, , , , , , , , , , , , 
2021,      202005701  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      202006801  1,1,5,AC,ABCK, ,BC,2,2,2,2,2,2, ,2, , 
2021,      202006801  1,2,4,AB,ABC,B, ,1,1,2,2,1,1, ,1, , 
2021,      202009201  2,1,2,AB,ABCK,BCK, , , , , , , , , , , 
2021,      202100401  2,1,3,AB,BK,BK, ,1, , , , , , , , , 
2021,      202101501  2,1,4,AB,B,B, ,2,2, ,2, , , , , , 
2021,      202101502  1,1,3,A,B, , ,2,2,2, , , , , , , 
2021,      202102701  1,1,1,A,AB, , , , , , , , , , , , 
2021,      202103401  2,1,2,A,K, , , , , , , , , , , , 
2021,      202105301  1,1,4,AB,ABCK,BC, , , , , , , , , , , 
2021,      202106301  4,1,1,AC,BC, ,BC, , , , , , , , , , 
2021,      202107101  1,1,1,A,BK, , , , , , , , , , , , 
2021,      202108901  3,1,1,ABC,BC,BC,A, , , , , , , , , , 
2021,      202201801  4,1,3,AB,AK,BK, , , , , , , , , , , 
2021,      202201801  4,2,2,AB,ABK,BK, , , , , , , , , , , 
2021,      202202701  2,1,4,AB,AB,BK, ,2, , , ,2, , , , , 
2021,      202203201  5,1,1,B, ,B, , , , , , , , , , , 
2021,      202207501  2,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      202207501  2,2,2,AB,BCK,BK, , , , , , , , , , , 
2021,      202208901  2,1,3,Y, , , , , , , , , , , , , 
2021,      202301502  1,1,4,A,B, , , , , , , , , , , , 
2021,      202301502  1,2,3,AB,BC,B, , , , , , , , , , , 
2021,      202303601  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      202304401  1,1,4,A,K, , , , , , , , , , , , 
2021,      202306301  2,1,2,AB,AB,B, , , , , , , , , , , 
2021,      202313801  2,1,2,A,AC, , , , , , , , , , , , 
2021,      202313801  2,2,1,A,AC, , , , , , , , , , , , 
2021,      202402601  1,1,2,AB,K,K, , , , , , , , , , , 
2021,      202404801  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      202406601  2,1,3,AB,AB,AB, , , , , , , , , , , 
2021,      202406601  2,2,2,AB,AB,AB, , , , , , , , , , , 
2021,      202406701  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      202408001  1,1,3,AB,C,C, , , , , , , , , , , 
2021,      202408501  2,1,1,AB,K,K, ,1, , , , , , , , , 
2021,      202409701  2,1,2,AB,C,C, , , , , , , , , , , 
2021,      202502001  2,1,2,A,ABC, , , , , , , , , , , , 
2021,      202504801  1,1,2,A,BCK, , , , , , , , , , , , 
2021,      202504801  1,2,1,A,ABCK, , , , , , , , , , , , 
2021,      202506401  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      202509601  2,1,3,AB,AB,B, , , , , , , , , , , 
2021,      202601801  2,1,3,A,K, , , , , , , , , , , , 
2021,      202601801  2,2,2,A,K, , , , , , , , , , , , 
2021,      202603101  1,1,2,AB,BC,BCE, , , , , , , , , , , 
2021,      202608901  2,1,4,A,K, , , , , , , , , , , , 
2021,      202609601  1,1,3,AB,BC,BC, , , , , , , , ,2, , 
2021,      202611501  1,1,1,A,B, , , , , , , , , , , , 
2021,      202702701  1,1,2,A,ABC, , ,2,2, , , , , ,2, , 
2021,      202706201  5,1,1,AX,K, ,K, , , , , , , , , , 
2021,      202707401  2,1,2,AB,ABK,BK, , , , , , , , , , , 
2021,      202802501  2,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      202802901  1,1,3,AB,BCE,BC, ,2, , , , , , , , , 
2021,      202803301  1,1,3,A,AK, , ,1,2,2, , , , ,2, , 
2021,      202806701  1,1,4,AB,AK,C, ,2, ,2, , , , ,2,2, 
2021,      202807401  1,1,2,AB,BC,BC, ,2, , , , , , ,2, , 
2021,      202807401  1,2,1,AB,BC,BC, ,2, , , , , , ,2, , 
2021,      202809801  2,1,4,AB,K,K, ,2,2,2,2, , , , , , 
2021,      202809801  2,2,3,B, ,CX, ,2,2,2,2, , , , , , 
2021,      202900401  5,1,1,AC,AB, ,AB, , , , , , , , , , 
2021,      202900601  5,1,1,A,AB, , , , , , , , , , , , 
2021,      202901501  1,1,1,A,CK, , , , , , , , , , , , 
2021,      203000501  2,1,4,A,BC, , ,2, , , , , , , , , 
2021,      203005301  2,1,3,AB,AB,B, , , , , , , , , , , 
2021,      203006501  2,1,5,A,AC, , , , , , , , , , , , 
2021,      203006501  2,2,4,AB,AC,AC, , , , , , , , , , , 
2021,      203008501  2,1,5,A,BC, , , ,2,2, , , , , , , 
2021,      203106001  4,1,4,A,ABC, , ,2, , , , , , , , , 
2021,      203106001  4,2,3,AD,BCE, ,B,1, , , , , , , , , 
2021,      203106001  4,3,2,AD,BCE, ,B,1, , , , , , , , , 
2021,      203107201  4,1,1,ABC,ABC,BC,B, , , , , , , , , , 
2021,      203108001  2,1,4,A,C, , , , , , , , , , , , 
2021,      203111401  1,1,2,A,CK, , , , , , , , , , , , 
2021,      203205901  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      203207901  2,1,2,AB,BK,B, ,1, ,1, ,1, , , , , 
2021,      203214401  7,1,1,A,ABC, , , , , , , , , , , , 
2021,      203302602  2,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      203303301  2,1,1,AB,BC,BC, , , , , , , , , , , 
2021,      203315401  2,1,5,AB,EK,EK, ,2, ,2, , , , , , , 
2021,      203400601  2,1,4,A,BC, , ,2, , , , , , , , , 
2021,      203400601  2,2,3,A,BC, , ,2, , , , , , , , , 
2021,      203402001  2,1,2,A,B, , , , , , , , , , , , 
2021,      203402501  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      203403301  2,1,2,A,B, , , , , , , , , , , , 
2021,      203408601  2,1,2,AB,BC,BC, ,2, , , , , , , , , 
2021,      203502601  2,1,3,AB,K,K, , , , , , , , , , , 
2021,      203602901  2,1,1,AB,BCEK,BCEK, , , , , , , , , , , 
2021,      203607301  2,1,2,Y, , , , , , , , , , , , , 
2021,      203609001  1,1,1,A,ACG, , ,2,2,2,2, , , , , , 
2021,      203609501  5,1,1,AB,B,B, , , , , , , , , ,2, 
2021,      203701201  2,1,1,AB,K,AB, , , , , , , , , , , 
2021,      203702301  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      203703701  1,1,2,A,ABCI, , , , , , , , , , , , 
2021,      203708001  2,1,2,AB,B,B, ,2, , , , , , ,2, , 
2021,      203708801  2,1,6,AB,BC,ABC, ,1,1,1, , , , ,2, , 
2021,      203802801  1,1,2,AD,CK, ,K,1,1, , , , , , , , 
2021,      203805001  1,1,3,Y, , , , ,2, , , , , , , , 
2021,      203805001  1,2,2,A,BCE, , , ,2, , , , , , , , 
2021,      203807101  2,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      203810701  1,1,2,Y, , , ,2,2, , , , , , , , 
2021,      203900301  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      203902701  1,1,1,AB,BE,BE, , , , , , , , , , , 
2021,      203902901  1,1,8,AB,C,C, , , , , , , , , , , 
2021,      203904801  2,1,4,A,BCK, , ,2, , , , , , , , , 
2021,      203906201  2,1,2,A,BCK, , , , , , , , , , , , 
2021,      203908701  2,1,4,A,BK, , , , , , , , , , , , 
2021,      204001301  1,1,1,A,B, , , , , , , , , , , , 
2021,      204005001  3,1,1,A,BC, , , , , , , , , , , , 
